id,kategori,deger
125992,C,222
125993,C,487
125994,A,26
125995,B,85
125996,D,464
125997,A,434
125998,D,211
125999,B,89
126000,C,15
126001,C,350
126002,C,287
126003,C,368
126004,C,54
126005,A,406
126006,C,372
126007,D,334
126008,C,269
126009,D,93
126010,D,204
126011,C,33
126012,C,479
126013,B,448
126014,C,444
126015,D,82
126016,B,104
126017,D,408
126018,B,179
126019,D,464
126020,C,472
126021,B,473
126022,D,495
126023,C,153
126024,B,333
126025,A,42
126026,C,290
126027,D,141
126028,C,24
126029,D,277
126030,D,374
126031,D,114
126032,D,45
126033,B,177
126034,A,467
126035,C,139
126036,D,337
126037,B,461
126038,B,481
126039,D,205
126040,C,249
126041,D,405
126042,B,249
126043,C,93
126044,A,172
126045,A,172
126046,A,402
126047,A,212
126048,D,449
126049,B,39
126050,B,46
126051,B,91
126052,C,173
126053,A,319
126054,C,137
126055,A,325
126056,C,374
126057,B,471
126058,B,223
126059,B,207
126060,C,108
126061,D,77
126062,B,367
126063,B,72
126064,A,248
126065,C,402
126066,C,265
126067,B,391
126068,D,485
126069,C,265
126070,D,470
126071,D,176
126072,B,68
126073,D,147
126074,C,167
126075,D,258
126076,A,468
126077,C,91
126078,B,437
126079,C,327
126080,C,230
126081,D,19
126082,A,79
126083,D,469
126084,D,129
126085,D,29
126086,D,314
126087,D,339
126088,C,217
126089,A,55
126090,A,439
126091,A,458
126092,B,299
126093,A,249
126094,C,131
126095,D,314
126096,D,409
126097,C,116
126098,D,250
126099,D,46
126100,A,474
126101,A,90
126102,A,339
126103,B,130
126104,A,343
126105,A,433
126106,A,260
126107,A,314
126108,A,48
126109,C,313
126110,C,265
126111,C,382
126112,D,352
126113,D,44
126114,B,335
126115,D,37
126116,B,433
126117,C,386
126118,A,283
126119,A,47
126120,B,252
126121,B,189
126122,A,97
126123,B,454
126124,A,86
126125,C,332
126126,B,312
126127,C,301
126128,B,150
126129,C,60
126130,C,152
126131,D,169
126132,D,60
126133,B,219
126134,B,19
126135,C,466
126136,C,140
126137,A,166
126138,D,152
126139,C,274
126140,B,296
126141,A,105
126142,D,334
126143,A,350
126144,C,140
126145,A,378
126146,B,121
126147,B,493
126148,C,356
126149,A,340
126150,C,337
126151,D,318
126152,C,88
126153,C,22
126154,D,17
126155,A,108
126156,B,119
126157,B,177
126158,A,205
126159,C,256
126160,B,402
126161,C,73
126162,D,299
126163,B,330
126164,C,35
126165,C,105
126166,C,427
126167,B,293
126168,C,216
126169,B,352
126170,B,152
126171,B,410
126172,B,352
126173,A,276
126174,D,109
126175,D,314
126176,B,119
126177,C,30
126178,B,296
126179,C,392
126180,A,349
126181,D,393
126182,B,293
126183,A,223
126184,B,30
126185,B,134
126186,A,112
126187,C,303
126188,C,320
126189,C,155
126190,B,417
126191,C,73
126192,C,487
126193,B,179
126194,A,47
126195,D,491
126196,C,129
126197,A,130
126198,B,473
126199,B,176
126200,C,249
126201,C,483
126202,A,464
126203,C,395
126204,A,73
126205,B,13
126206,A,209
126207,B,190
126208,C,434
126209,D,336
126210,A,78
126211,D,81
126212,A,87
126213,A,193
126214,D,139
126215,D,376
126216,C,160
126217,D,127
126218,D,396
126219,C,123
126220,D,387
126221,D,155
126222,C,347
126223,D,353
126224,A,470
126225,A,56
126226,D,386
126227,D,325
126228,D,309
126229,B,403
126230,D,243
126231,A,400
126232,D,284
126233,B,81
126234,C,476
126235,B,312
126236,B,496
126237,A,415
126238,D,413
126239,A,231
126240,B,106
126241,B,435
126242,D,150
126243,C,471
126244,A,369
126245,C,73
126246,B,112
126247,C,317
126248,A,452
126249,B,266
126250,B,470
126251,C,426
126252,D,33
126253,D,64
126254,A,282
126255,D,248
126256,B,253
126257,B,82
126258,C,372
126259,B,290
126260,B,218
126261,A,251
126262,D,140
126263,D,165
126264,D,132
126265,A,263
126266,D,478
126267,C,201
126268,D,305
126269,B,391
126270,A,473
126271,C,232
126272,A,330
126273,C,264
126274,C,91
126275,B,226
126276,D,195
126277,D,355
126278,C,427
126279,C,334
126280,D,143
126281,A,329
126282,C,485
126283,C,484
126284,A,223
126285,A,245
126286,D,379
126287,D,232
126288,A,276
126289,A,29
126290,B,226
126291,B,118
126292,D,154
126293,C,177
126294,A,33
126295,D,272
126296,B,397
126297,C,356
126298,B,114
126299,B,374
126300,B,418
126301,C,52
126302,B,305
126303,D,159
126304,C,476
126305,A,262
126306,A,27
126307,A,368
126308,A,150
126309,B,87
126310,B,175
126311,A,462
126312,C,49
126313,B,52
126314,B,16
126315,C,269
126316,C,43
126317,D,337
126318,C,372
126319,A,14
126320,A,383
126321,C,440
126322,D,29
126323,D,171
126324,A,285
126325,A,79
126326,C,423
126327,B,456
126328,D,66
126329,A,68
126330,C,379
126331,C,279
126332,C,249
126333,D,111
126334,B,133
126335,C,227
126336,C,350
126337,B,38
126338,C,188
126339,A,110
126340,D,496
126341,B,103
126342,B,171
126343,D,355
126344,C,431
126345,D,91
126346,A,426
126347,B,476
126348,C,82
126349,C,387
126350,D,130
126351,B,156
126352,D,486
126353,B,442
126354,D,143
126355,C,488
126356,D,100
126357,B,423
126358,A,479
126359,D,49
126360,A,393
126361,C,287
126362,D,272
126363,A,420
126364,D,14
126365,D,209
126366,C,444
126367,B,207
126368,B,450
126369,D,383
126370,C,122
126371,D,298
126372,C,423
126373,B,193
126374,C,402
126375,D,198
126376,A,483
126377,A,266
126378,D,405
126379,A,161
126380,D,289
126381,D,183
126382,B,489
126383,B,165
126384,B,209
126385,D,437
126386,C,22
126387,D,356
126388,B,410
126389,B,101
126390,A,499
126391,B,37
126392,C,20
126393,D,296
126394,C,51
126395,D,338
126396,A,200
126397,A,359
126398,C,69
126399,A,331
126400,D,498
126401,A,119
126402,D,89
126403,D,454
126404,C,165
126405,D,317
126406,A,256
126407,C,350
126408,D,389
126409,D,400
126410,D,201
126411,C,178
126412,D,17
126413,C,55
126414,A,187
126415,C,493
126416,B,303
126417,B,218
126418,D,133
126419,D,432
126420,B,207
126421,A,492
126422,C,92
126423,B,40
126424,C,314
126425,A,269
126426,A,34
126427,B,173
126428,D,425
126429,A,137
126430,A,50
126431,C,241
126432,C,143
126433,B,21
126434,B,140
126435,C,410
126436,A,377
126437,D,352
126438,D,180
126439,B,355
126440,C,343
126441,A,466
126442,D,161
126443,D,444
126444,D,333
126445,A,256
126446,A,170
126447,B,379
126448,B,311
126449,C,433
126450,C,451
126451,C,412
126452,C,145
126453,C,404
126454,B,286
126455,A,399
126456,D,263
126457,A,410
126458,B,199
126459,D,331
126460,D,337
126461,A,361
126462,D,204
126463,B,373
126464,D,363
126465,A,342
126466,A,480
126467,C,22
126468,B,225
126469,D,467
126470,D,38
126471,D,357
126472,A,429
126473,B,409
126474,D,266
126475,B,465
126476,D,200
126477,C,185
126478,C,187
126479,C,267
126480,A,181
126481,D,211
126482,A,302
126483,A,52
126484,A,92
126485,C,164
126486,B,403
126487,B,185
126488,B,184
126489,D,429
126490,A,243
126491,A,94
126492,D,446
126493,A,209
126494,B,339
126495,A,398
126496,D,143
126497,D,36
126498,B,185
126499,A,147
126500,D,491
126501,D,390
126502,D,362
126503,B,335
126504,A,461
126505,C,53
126506,A,455
126507,B,282
126508,B,464
126509,D,319
126510,D,323
126511,B,489
126512,C,279
126513,C,38
126514,B,110
126515,D,468
126516,B,361
126517,D,141
126518,D,87
126519,B,192
126520,A,364
126521,B,253
126522,A,466
126523,C,257
126524,D,323
126525,C,232
126526,D,70
126527,D,482
126528,B,494
126529,D,134
126530,C,113
126531,D,341
126532,A,186
126533,A,291
126534,B,290
126535,B,360
126536,D,148
126537,C,395
126538,B,253
126539,B,82
126540,B,209
126541,A,449
126542,C,346
126543,B,392
126544,D,220
126545,B,402
126546,B,365
126547,A,280
126548,A,63
126549,B,486
126550,C,315
126551,A,405
126552,B,252
126553,C,10
126554,B,76
126555,C,421
126556,D,64
126557,A,137
126558,D,358
126559,C,430
126560,A,363
126561,A,53
126562,D,364
126563,C,405
126564,A,405
126565,C,490
126566,C,379
126567,A,379
126568,A,77
126569,A,279
126570,D,148
126571,A,435
126572,A,241
126573,B,232
126574,B,124
126575,D,181
126576,D,307
126577,B,108
126578,D,11
126579,B,282
126580,B,49
126581,C,413
126582,D,443
126583,A,413
126584,B,264
126585,C,109
126586,C,191
126587,B,326
126588,D,342
126589,B,375
126590,D,405
126591,B,292
126592,B,32
126593,C,61
126594,A,14
126595,A,308
126596,C,372
126597,D,401
126598,B,383
126599,D,313
126600,A,333
126601,D,136
126602,B,408
126603,A,281
126604,D,305
126605,D,440
126606,D,252
126607,A,251
126608,A,74
126609,D,296
126610,C,346
126611,B,71
126612,A,357
126613,A,283
126614,A,437
126615,B,310
126616,A,18
126617,C,248
126618,A,419
126619,A,101
126620,C,10
126621,B,269
126622,B,351
126623,A,449
126624,B,15
126625,C,12
126626,B,164
126627,A,368
126628,C,207
126629,A,484
126630,C,218
126631,C,172
126632,A,94
126633,A,283
126634,B,298
126635,D,339
126636,B,477
126637,A,341
126638,A,185
126639,B,169
126640,D,256
126641,D,186
126642,A,224
126643,D,186
126644,C,248
126645,B,478
126646,D,164
126647,D,281
126648,B,46
126649,C,283
126650,D,190
126651,C,15
126652,A,252
126653,A,122
126654,C,120
126655,C,155
126656,B,431
126657,B,332
126658,B,284
126659,D,170
126660,A,319
126661,B,404
126662,D,12
126663,D,302
126664,C,189
126665,B,116
126666,C,219
126667,C,306
126668,D,37
126669,A,112
126670,D,45
126671,D,333
126672,D,409
126673,A,388
126674,B,94
126675,D,36
126676,D,24
126677,B,189
126678,B,90
126679,D,269
126680,A,197
126681,C,435
126682,C,51
126683,D,190
126684,A,415
126685,B,224
126686,A,411
126687,C,122
126688,A,110
126689,D,431
126690,A,212
126691,C,133
126692,D,264
126693,D,382
126694,A,333
126695,D,331
126696,A,460
126697,A,294
126698,B,59
126699,C,227
126700,B,311
126701,C,72
126702,C,436
126703,D,14
126704,C,397
126705,A,490
126706,B,290
126707,D,56
126708,D,436
126709,C,488
126710,B,192
126711,B,325
126712,B,455
126713,D,256
126714,B,152
126715,A,330
126716,A,222
126717,C,333
126718,C,411
126719,A,91
126720,C,49
126721,D,202
126722,A,209
126723,D,258
126724,B,327
126725,D,340
126726,B,147
126727,A,398
126728,C,405
126729,C,10
126730,A,59
126731,D,168
126732,A,111
126733,B,327
126734,C,378
126735,B,164
126736,A,490
126737,C,53
126738,B,413
126739,C,428
126740,C,145
126741,A,486
126742,B,279
126743,A,344
126744,D,81
126745,B,372
126746,A,56
126747,A,202
126748,D,301
126749,A,495
126750,D,478
126751,B,487
126752,D,272
126753,D,439
126754,A,143
126755,C,465
126756,A,443
126757,C,231
126758,B,385
126759,C,377
126760,D,321
126761,C,240
126762,C,223
126763,D,280
126764,C,202
126765,C,150
126766,B,257
126767,B,58
126768,B,438
126769,D,138
126770,B,73
126771,B,377
126772,D,439
126773,D,232
126774,D,489
126775,D,94
126776,B,146
126777,A,325
126778,C,193
126779,B,397
126780,A,403
126781,B,87
126782,B,98
126783,D,384
126784,A,469
126785,B,357
126786,C,308
126787,D,190
126788,C,379
126789,A,274
126790,B,329
126791,C,361
126792,A,279
126793,D,176
126794,C,113
126795,A,83
126796,A,467
126797,C,138
126798,B,246
126799,A,349
126800,C,155
126801,D,50
126802,C,326
126803,C,300
126804,A,81
126805,D,469
126806,B,299
126807,C,363
126808,D,298
126809,D,414
126810,C,287
126811,A,462
126812,B,161
126813,A,315
126814,B,251
126815,D,416
126816,D,327
126817,A,419
126818,B,443
126819,C,126
126820,A,252
126821,B,119
126822,C,71
126823,C,23
126824,B,294
126825,D,251
126826,A,308
126827,C,404
126828,D,72
126829,B,97
126830,A,63
126831,C,184
126832,D,337
126833,B,142
126834,D,290
126835,C,46
126836,A,124
126837,A,110
126838,C,494
126839,A,483
126840,A,452
126841,D,297
126842,B,410
126843,C,441
126844,C,74
126845,D,310
126846,D,203
126847,B,309
126848,A,80
126849,C,207
126850,C,328
126851,B,368
126852,D,34
126853,D,146
126854,A,259
126855,B,189
126856,C,182
126857,A,158
126858,A,416
126859,B,358
126860,A,405
126861,C,433
126862,C,408
126863,C,415
126864,D,35
126865,A,371
126866,A,260
126867,C,306
126868,D,397
126869,B,336
126870,C,388
126871,B,496
126872,C,289
126873,B,270
126874,D,232
126875,B,91
126876,A,421
126877,B,438
126878,D,445
126879,A,183
126880,C,184
126881,B,492
126882,D,438
126883,D,90
126884,B,454
126885,D,28
126886,C,497
126887,D,308
126888,C,34
126889,B,118
126890,D,13
126891,B,42
126892,A,171
126893,A,296
126894,B,356
126895,B,360
126896,C,312
126897,C,354
126898,A,354
126899,D,413
126900,A,320
126901,D,116
126902,C,480
126903,C,148
126904,C,333
126905,D,455
126906,C,260
126907,D,140
126908,D,12
126909,D,106
126910,D,14
126911,C,494
126912,C,288
126913,A,332
126914,C,494
126915,D,22
126916,B,297
126917,D,402
126918,B,78
126919,D,47
126920,B,57
126921,B,253
126922,A,105
126923,B,233
126924,A,200
126925,D,32
126926,D,21
126927,B,133
126928,D,30
126929,C,45
126930,C,292
126931,C,313
126932,D,136
126933,C,417
126934,A,221
126935,D,129
126936,C,114
126937,D,124
126938,C,151
126939,A,126
126940,B,193
126941,A,186
126942,B,214
126943,C,280
126944,A,448
126945,B,147
126946,A,464
126947,D,24
126948,B,271
126949,C,492
126950,D,28
126951,C,341
126952,C,446
126953,D,425
126954,B,277
126955,D,97
126956,C,172
126957,A,199
126958,B,179
126959,A,250
126960,B,203
126961,B,272
126962,A,229
126963,C,278
126964,D,438
126965,A,217
126966,C,300
126967,A,250
126968,D,87
126969,D,123
126970,B,151
126971,A,266
126972,A,404
126973,B,19
126974,C,177
126975,C,87
126976,B,456
126977,C,303
126978,C,362
126979,C,422
126980,B,444
126981,D,454
126982,B,273
126983,A,490
126984,A,326
126985,A,140
126986,C,146
126987,A,278
126988,C,15
126989,C,131
126990,C,45
126991,A,260
126992,A,239
126993,A,206
126994,C,143
126995,C,280
126996,D,296
126997,D,173
126998,B,234
126999,B,144
127000,C,73
127001,B,156
127002,D,64
127003,D,395
127004,C,107
127005,B,322
127006,C,377
127007,B,60
127008,C,173
127009,D,428
127010,A,302
127011,B,45
127012,C,14
127013,D,355
127014,D,414
127015,D,318
127016,A,354
127017,C,310
127018,A,250
127019,C,226
127020,D,469
127021,C,303
127022,D,463
127023,C,16
127024,B,17
127025,A,295
127026,A,221
127027,A,260
127028,B,114
127029,B,251
127030,D,214
127031,D,217
127032,A,417
127033,B,90
127034,B,129
127035,A,86
127036,C,109
127037,D,349
127038,D,341
127039,C,414
127040,A,431
127041,B,302
127042,D,94
127043,B,30
127044,A,133
127045,A,236
127046,D,490
127047,A,335
127048,A,122
127049,B,398
127050,C,166
127051,A,158
127052,D,460
127053,D,213
127054,B,56
127055,A,265
127056,C,133
127057,A,199
127058,D,148
127059,B,22
127060,A,278
127061,C,51
127062,B,455
127063,B,151
127064,D,192
127065,D,216
127066,C,418
127067,D,49
127068,A,159
127069,A,119
127070,B,257
127071,C,281
127072,D,389
127073,B,338
127074,B,470
127075,C,210
127076,D,476
127077,C,28
127078,C,213
127079,D,147
127080,A,278
127081,B,141
127082,B,138
127083,A,344
127084,C,75
127085,A,465
127086,B,327
127087,D,458
127088,D,321
127089,A,315
127090,B,182
127091,A,422
127092,A,198
127093,B,224
127094,D,58
127095,B,432
127096,A,56
127097,A,306
127098,D,26
127099,A,86
127100,A,328
127101,D,88
127102,B,190
127103,C,401
127104,B,169
127105,C,126
127106,B,272
127107,D,185
127108,D,470
127109,D,246
127110,C,88
127111,B,219
127112,D,183
127113,C,197
127114,D,90
127115,A,312
127116,A,436
127117,D,346
127118,C,70
127119,A,54
127120,D,457
127121,D,397
127122,C,264
127123,C,72
127124,A,194
127125,D,428
127126,A,151
127127,B,368
127128,D,445
127129,C,245
127130,B,434
127131,C,88
127132,C,199
127133,B,95
127134,A,126
127135,B,201
127136,D,72
127137,A,39
127138,A,485
127139,D,230
127140,D,248
127141,C,37
127142,B,451
127143,D,267
127144,B,424
127145,A,254
127146,D,60
127147,A,82
127148,C,481
127149,C,172
127150,D,217
127151,D,101
127152,D,417
127153,A,118
127154,D,425
127155,C,156
127156,D,211
127157,D,133
127158,A,339
127159,B,270
127160,C,104
127161,B,359
127162,A,237
127163,D,229
127164,D,458
127165,C,289
127166,D,25
127167,A,297
127168,B,182
127169,C,272
127170,D,246
127171,D,254
127172,B,30
127173,B,190
127174,D,215
127175,D,395
127176,A,304
127177,B,18
127178,B,184
127179,B,458
127180,A,168
127181,B,108
127182,A,52
127183,C,334
127184,C,474
127185,A,332
127186,C,192
127187,B,261
127188,B,204
127189,A,130
127190,D,299
127191,B,308
127192,D,51
127193,D,450
127194,D,123
127195,C,51
127196,C,371
127197,A,244
127198,C,449
127199,D,374
127200,D,31
127201,C,320
127202,C,32
127203,D,207
127204,A,465
127205,D,194
127206,A,272
127207,B,141
127208,D,322
127209,C,267
127210,C,237
127211,D,41
127212,A,54
127213,C,172
127214,B,14
127215,C,229
127216,A,340
127217,D,466
127218,C,301
127219,D,368
127220,D,75
127221,B,463
127222,B,95
127223,D,359
127224,A,195
127225,B,14
127226,C,102
127227,B,335
127228,D,127
127229,B,393
127230,A,391
127231,B,326
127232,A,117
127233,C,266
127234,B,459
127235,C,495
127236,D,320
127237,C,307
127238,B,333
127239,B,401
127240,A,286
127241,B,210
127242,D,111
127243,A,107
127244,B,329
127245,B,318
127246,B,21
127247,B,309
127248,D,152
127249,B,100
127250,A,409
127251,B,270
127252,A,488
127253,A,366
127254,B,449
127255,D,492
127256,B,493
127257,B,287
127258,A,310
127259,C,229
127260,C,247
127261,D,265
127262,A,280
127263,D,88
127264,B,454
127265,B,482
127266,D,67
127267,A,118
127268,B,108
127269,A,436
127270,B,154
127271,B,403
127272,D,65
127273,D,487
127274,A,167
127275,C,493
127276,C,130
127277,C,427
127278,B,179
127279,C,260
127280,D,41
127281,C,133
127282,C,83
127283,C,378
127284,C,129
127285,C,368
127286,A,433
127287,D,198
127288,C,272
127289,B,386
127290,A,420
127291,B,321
127292,D,202
127293,C,461
127294,D,374
127295,C,243
127296,C,461
127297,B,386
127298,D,132
127299,C,82
127300,D,344
127301,C,339
127302,D,465
127303,D,418
127304,C,152
127305,D,461
127306,C,22
127307,C,157
127308,C,202
127309,A,355
127310,C,492
127311,D,54
127312,A,200
127313,C,321
127314,D,251
127315,D,218
127316,D,485
127317,A,194
127318,B,352
127319,B,111
127320,A,226
127321,C,188
127322,B,50
127323,B,343
127324,D,296
127325,D,406
127326,C,329
127327,B,155
127328,D,347
127329,A,276
127330,C,252
127331,D,117
127332,D,120
127333,D,184
127334,A,207
127335,A,78
127336,D,132
127337,C,464
127338,D,428
127339,B,138
127340,D,23
127341,A,263
127342,B,260
127343,A,215
127344,C,115
127345,C,449
127346,D,207
127347,C,28
127348,B,444
127349,A,146
127350,D,33
127351,C,367
127352,A,84
127353,A,167
127354,C,150
127355,D,359
127356,A,140
127357,D,110
127358,A,337
127359,D,132
127360,D,168
127361,C,455
127362,A,89
127363,C,279
127364,B,478
127365,D,25
127366,A,94
127367,C,427
127368,B,202
127369,D,168
127370,A,90
127371,C,491
127372,A,383
127373,D,476
127374,B,236
127375,D,159
127376,A,317
127377,D,153
127378,C,275
127379,A,119
127380,A,443
127381,A,280
127382,B,119
127383,B,488
127384,A,128
127385,B,392
127386,B,429
127387,C,102
127388,B,178
127389,B,299
127390,B,363
127391,A,141
127392,A,457
127393,B,105
127394,C,426
127395,B,160
127396,C,469
127397,D,309
127398,C,435
127399,B,204
127400,C,475
127401,C,331
127402,C,82
127403,D,281
127404,B,127
127405,C,287
127406,B,230
127407,D,215
127408,A,386
127409,B,178
127410,A,424
127411,D,483
127412,D,231
127413,A,422
127414,B,422
127415,A,61
127416,D,363
127417,D,30
127418,B,207
127419,B,25
127420,C,444
127421,A,382
127422,B,293
127423,B,441
127424,A,274
127425,D,453
127426,A,254
127427,A,463
127428,D,167
127429,A,210
127430,B,425
127431,A,293
127432,B,162
127433,D,421
127434,A,409
127435,C,383
127436,A,22
127437,A,404
127438,B,290
127439,B,147
127440,C,256
127441,C,119
127442,D,415
127443,D,443
127444,A,84
127445,B,116
127446,A,51
127447,B,213
127448,D,224
127449,B,442
127450,B,426
127451,D,136
127452,D,34
127453,B,24
127454,C,238
127455,B,309
127456,D,299
127457,C,231
127458,C,265
127459,A,326
127460,D,493
127461,A,28
127462,D,439
127463,C,476
127464,C,70
127465,D,433
127466,C,337
127467,D,410
127468,B,419
127469,D,19
127470,D,273
127471,B,484
127472,C,469
127473,C,244
127474,C,259
127475,A,323
127476,A,245
127477,D,353
127478,D,318
127479,D,108
127480,B,254
127481,B,235
127482,A,338
127483,B,137
127484,D,395
127485,B,429
127486,D,271
127487,C,241
127488,C,292
127489,A,249
127490,D,64
127491,C,470
127492,D,51
127493,B,480
127494,C,439
127495,B,131
127496,D,289
127497,A,440
127498,C,267
127499,A,224
127500,C,348
127501,C,351
127502,C,321
127503,A,376
127504,C,130
127505,B,332
127506,D,193
127507,C,164
127508,C,261
127509,B,372
127510,A,51
127511,A,186
127512,B,369
127513,C,462
127514,B,406
127515,B,225
127516,D,104
127517,D,361
127518,C,408
127519,B,301
127520,A,120
127521,A,185
127522,D,258
127523,A,37
127524,B,105
127525,D,318
127526,D,32
127527,C,114
127528,D,498
127529,D,236
127530,A,100
127531,D,195
127532,D,201
127533,C,340
127534,C,132
127535,D,343
127536,A,100
127537,B,157
127538,A,246
127539,B,182
127540,C,57
127541,D,70
127542,A,278
127543,A,199
127544,B,346
127545,B,251
127546,D,491
127547,D,425
127548,C,488
127549,D,449
127550,A,381
127551,A,376
127552,A,30
127553,B,179
127554,D,171
127555,D,24
127556,B,37
127557,A,94
127558,B,308
127559,C,400
127560,A,482
127561,A,374
127562,C,223
127563,A,63
127564,A,344
127565,D,101
127566,A,225
127567,A,314
127568,B,385
127569,C,146
127570,A,449
127571,B,187
127572,A,425
127573,B,344
127574,B,115
127575,C,212
127576,B,42
127577,D,405
127578,A,207
127579,D,243
127580,D,292
127581,C,93
127582,D,267
127583,C,124
127584,A,150
127585,A,128
127586,C,274
127587,B,404
127588,C,328
127589,C,259
127590,D,80
127591,A,226
127592,A,336
127593,A,415
127594,C,420
127595,C,169
127596,A,248
127597,C,185
127598,A,277
127599,D,412
127600,D,293
127601,C,213
127602,B,156
127603,A,173
127604,D,343
127605,B,412
127606,D,191
127607,A,236
127608,A,166
127609,D,302
127610,C,398
127611,A,448
127612,B,474
127613,B,387
127614,C,357
127615,D,125
127616,A,428
127617,A,19
127618,C,268
127619,A,144
127620,A,290
127621,B,154
127622,B,161
127623,D,157
127624,B,424
127625,D,28
127626,B,167
127627,D,326
127628,A,206
127629,A,467
127630,B,418
127631,A,88
127632,D,478
127633,C,185
127634,C,281
127635,A,422
127636,A,495
127637,B,116
127638,B,374
127639,D,229
127640,D,174
127641,C,401
127642,D,24
127643,A,105
127644,A,265
127645,B,59
127646,A,328
127647,D,153
127648,D,225
127649,B,153
127650,D,322
127651,B,145
127652,A,216
127653,B,125
127654,D,24
127655,D,15
127656,C,25
127657,B,84
127658,D,10
127659,C,28
127660,A,186
127661,A,215
127662,A,241
127663,A,339
127664,A,208
127665,B,475
127666,A,331
127667,D,84
127668,D,494
127669,A,81
127670,A,335
127671,C,305
127672,B,436
127673,D,355
127674,D,111
127675,D,279
127676,D,101
127677,A,299
127678,A,90
127679,B,450
127680,C,67
127681,A,470
127682,D,231
127683,C,266
127684,D,367
127685,B,144
127686,A,125
127687,B,201
127688,D,80
127689,A,495
127690,A,55
127691,A,211
127692,A,303
127693,B,164
127694,A,108
127695,C,388
127696,A,200
127697,D,76
127698,B,283
127699,C,66
127700,D,139
127701,A,285
127702,D,33
127703,B,189
127704,B,228
127705,A,403
127706,C,463
127707,B,464
127708,B,393
127709,C,137
127710,A,276
127711,D,93
127712,A,98
127713,A,395
127714,D,128
127715,D,463
127716,A,319
127717,C,132
127718,D,76
127719,B,247
127720,A,242
127721,B,375
127722,B,75
127723,D,481
127724,C,214
127725,B,270
127726,A,142
127727,D,12
127728,B,456
127729,A,428
127730,A,171
127731,A,395
127732,B,201
127733,C,59
127734,B,182
127735,C,50
127736,C,160
127737,D,151
127738,D,474
127739,C,160
127740,B,337
127741,C,382
127742,C,240
127743,C,245
127744,A,22
127745,C,344
127746,A,80
127747,C,482
127748,B,429
127749,D,460
127750,D,211
127751,A,170
127752,C,73
127753,B,33
127754,A,237
127755,B,279
127756,C,338
127757,D,390
127758,C,22
127759,C,17
127760,C,492
127761,D,294
127762,D,319
127763,A,200
127764,A,43
127765,A,289
127766,D,189
127767,D,110
127768,C,370
127769,C,148
127770,B,429
127771,B,385
127772,A,463
127773,C,228
127774,C,206
127775,B,320
127776,A,235
127777,C,234
127778,B,355
127779,A,174
127780,A,62
127781,A,125
127782,B,450
127783,C,454
127784,B,190
127785,C,379
127786,C,136
127787,C,379
127788,D,343
127789,D,107
127790,D,39
127791,A,466
127792,C,384
127793,A,498
127794,B,131
127795,C,172
127796,D,488
127797,B,343
127798,D,216
127799,B,107
127800,C,194
127801,C,74
127802,A,60
127803,D,17
127804,D,47
127805,C,298
127806,A,100
127807,A,452
127808,D,203
127809,C,194
127810,D,101
127811,C,438
127812,D,128
127813,C,267
127814,A,365
127815,A,495
127816,D,318
127817,A,378
127818,D,118
127819,A,272
127820,D,58
127821,A,176
127822,C,140
127823,A,445
127824,C,319
127825,A,149
127826,A,273
127827,C,213
127828,B,81
127829,D,315
127830,B,276
127831,A,183
127832,D,358
127833,D,459
127834,D,171
127835,D,357
127836,C,195
127837,B,224
127838,B,235
127839,C,469
127840,B,231
127841,A,250
127842,D,158
127843,A,275
127844,A,275
127845,B,359
127846,C,398
127847,C,34
127848,A,436
127849,D,434
127850,A,34
127851,D,380
127852,D,269
127853,A,353
127854,A,278
127855,B,224
127856,D,218
127857,A,183
127858,B,72
127859,D,231
127860,A,461
127861,D,172
127862,D,94
127863,C,259
127864,B,460
127865,C,264
127866,C,29
127867,C,127
127868,A,439
127869,C,215
127870,C,64
127871,D,328
127872,C,391
127873,D,256
127874,B,155
127875,D,42
127876,A,71
127877,C,258
127878,A,265
127879,B,283
127880,A,424
127881,D,293
127882,C,144
127883,D,109
127884,A,180
127885,D,173
127886,A,317
127887,A,173
127888,A,258
127889,A,434
127890,B,371
127891,C,414
127892,D,431
127893,D,255
127894,D,331
127895,A,306
127896,A,318
127897,C,299
127898,C,333
127899,C,17
127900,D,497
127901,C,424
127902,A,91
127903,C,196
127904,B,92
127905,A,484
127906,B,378
127907,C,94
127908,B,355
127909,A,414
127910,D,377
127911,A,269
127912,A,274
127913,A,444
127914,B,449
127915,A,451
127916,A,333
127917,A,200
127918,C,51
127919,B,112
127920,C,44
127921,A,319
127922,C,281
127923,D,90
127924,A,464
127925,C,332
127926,A,301
127927,D,45
127928,A,319
127929,A,194
127930,C,249
127931,A,46
127932,D,322
127933,D,88
127934,C,313
127935,A,47
127936,B,346
127937,A,191
127938,B,272
127939,A,269
127940,D,119
127941,D,132
127942,A,19
127943,A,218
127944,D,88
127945,A,283
127946,A,199
127947,C,416
127948,C,199
127949,C,408
127950,B,448
127951,D,384
127952,A,165
127953,D,219
127954,A,86
127955,A,387
127956,D,173
127957,B,291
127958,B,22
127959,B,143
127960,B,62
127961,C,98
127962,D,38
127963,B,237
127964,B,305
127965,B,374
127966,B,487
127967,C,157
127968,A,325
127969,B,366
127970,C,409
127971,C,163
127972,C,192
127973,A,223
127974,D,221
127975,B,480
127976,A,144
127977,C,329
127978,A,391
127979,D,284
127980,C,227
127981,D,375
127982,D,299
127983,C,454
127984,B,163
127985,D,161
127986,C,361
127987,A,49
127988,A,436
127989,D,22
